duracion,station_A_id,station_A_name,station_B_id,station_B_name,id_cicla,edad,usuario_tipo,año_nacimiento,genero
9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),121,Mission Playground,4733,32,3,1993,Male
8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),30,San Francisco Caltrain (Townsend St at 4th St),4818,61,1,1989,Female
8 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),30,San Francisco Caltrain (Townsend St at 4th St),4975,31,3,1988,Male
17 minutes,3,Powell St BART Station (Market St at 4th St),52,McAllister St at Baker St,4837,19,3,1983,Male
11 minutes,81,Berry St at 4th St,126,Esprit Park,1226,64,1,1992,Female
2 minutes,81,Berry St at 4th St,92,Mission Bay Kids Park,291,44,2,1977,Male
14 minutes,16,Steuart St at Market St,99,Folsom St at 15th St,5356,53,2,1990,Male
10 minutes,5,Powell St BART Station (Market St at 5th St),92,Mission Bay Kids Park,5020,21,2,1985,Male
4 minutes,3,Powell St BART Station (Market St at 4th St),64,5th St at Brannan St,5112,58,2,1990,Male
24 minutes,3,Powell St BART Station (Market St at 4th St),139,Garfield Square (25th St at Harrison St),3109,64,3,1988,Female
12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),85,Church St at Duboce Ave,4938,51,2,1990,Female
10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),11,Davis St at Jackson St,4940,61,1,1990,Male
3 minutes,30,San Francisco Caltrain (Townsend St at 4th St),49,S Park St at 3rd St,1594,38,2,1983,Male
4 minutes,21,Montgomery St BART Station (Market St at 2nd St),343,Bryant St at 2nd St,1321,37,2,1991,Male
8 minutes,21,Montgomery St BART Station (Market St at 2nd St),58,Market St at 10th St,5037,60,2,1992,Male
8 minutes,81,Berry St at 4th St,28,The Embarcadero at Bryant St,5575,22,3,1992,Female
10 minutes,22,Howard St at Beale St,6,The Embarcadero at Sansome St,3403,65,2,1985,Male
12 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),95,Sanchez St at 15th St,4911,32,1,1988,Male
12 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),66,3rd St at Townsend St,2464,38,1,1977,Female
10 minutes,22,Howard St at Beale St,92,Mission Bay Kids Park,465,65,3,1986,Male
18 minutes,3,Powell St BART Station (Market St at 4th St),55,Webster St at Grove St,2664,31,2,1992,Female
3 minutes,5,Powell St BART Station (Market St at 5th St),321,5th St at Folsom,4714,61,2,1976,Female
11 minutes,5,Powell St BART Station (Market St at 5th St),50,2nd St at Townsend St,38,58,1,1985,Female
11 minutes,22,Howard St at Beale St,350,8th St at Brannan St,4604,24,2,1994,Male
4 minutes,81,Berry St at 4th St,345,Hubbell St at 16th St,4356,65,1,1987,Male
6 minutes,5,Powell St BART Station (Market St at 5th St),58,Market St at 10th St,1566,38,2,1993,Male
6 minutes,5,Powell St BART Station (Market St at 5th St),58,Market St at 10th St,1104,17,3,1991,Female
14 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),76,McCoppin St at Valencia St,981,22,1,1994,Male
9 minutes,21,Montgomery St BART Station (Market St at 2nd St),81,Berry St at 4th St,1812,58,2,1983,Female
22 minutes,30,San Francisco Caltrain (Townsend St at 4th St),365,Turk St at Fillmore St,1511,64,2,1986,Female
3 minutes,3,Powell St BART Station (Market St at 4th St),349,Howard St at Mary St,2520,52,2,1985,Female
8 minutes,81,Berry St at 4th St,355,23rd St at Tennessee St,5409,27,3,1996,Male
4 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),364,China Basin St at 3rd St,2473,41,2,1986,Male
8 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),5352,33,1,1995,Male
8 minutes,21,Montgomery St BART Station (Market St at 2nd St),6,The Embarcadero at Sansome St,1044,42,2,1974,Male
18 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),130,22nd St Caltrain Station,3069,39,2,1991,Male
8 minutes,5,Powell St BART Station (Market St at 5th St),58,Market St at 10th St,3595,20,3,2000,Female
11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),130,22nd St Caltrain Station,1383,59,1,1983,Female
7 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),1649,20,3,1982,Male
13 minutes,22,Howard St at Beale St,350,8th St at Brannan St,2147,48,2,1987,Male
15 minutes,81,Berry St at 4th St,9,Broadway at Battery St,3653,56,2,1981,Female
10 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),91,Berry St at King St,4713,29,2,1993,Male
9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),42,San Francisco City Hall (Polk St at Grove St),1529,62,1,1994,Male
10 minutes,3,Powell St BART Station (Market St at 4th St),58,Market St at 10th St,3744,37,1,2000,Female
10 minutes,3,Powell St BART Station (Market St at 4th St),58,Market St at 10th St,1848,59,1,1999,Female
3 minutes,3,Powell St BART Station (Market St at 4th St),5,Powell St BART Station (Market St at 5th St),3067,32,1,2000,Female
11 minutes,3,Powell St BART Station (Market St at 4th St),85,Church St at Duboce Ave,5068,27,2,1990,Male
19 minutes,3,Powell St BART Station (Market St at 4th St),95,Sanchez St at 15th St,2984,39,1,1980,Male
5 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),47,4th St at Harrison St,3400,44,3,1990,Female
9 minutes,16,Steuart St at Market St,49,S Park St at 3rd St,4656,53,2,1976,Female
15 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),77,11th St at Natoma St,4390,25,2,1988,Male
3 minutes,21,Montgomery St BART Station (Market St at 2nd St),324,Union Square (Powell St at Post St),2582,64,2,1988,Male
3 minutes,16,Steuart St at Market St,22,Howard St at Beale St,3403,18,1,1988,Male
9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),23,The Embarcadero at Steuart St,2981,21,2,1987,Male
9 minutes,3,Powell St BART Station (Market St at 4th St),58,Market St at 10th St,3671,36,2,1996,Male
8 minutes,3,Powell St BART Station (Market St at 4th St),58,Market St at 10th St,2064,44,1,1998,Male
9 minutes,5,Powell St BART Station (Market St at 5th St),75,Market St at Franklin St,3391,46,3,1997,Male
14 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),3,Powell St BART Station (Market St at 4th St),3109,16,1,1991,Male
5 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),90,Townsend St at 7th St,1957,64,2,1979,Male
2 minutes,5,Powell St BART Station (Market St at 5th St),349,Howard St at Mary St,4436,29,2,2000,Male
19 minutes,30,San Francisco Caltrain (Townsend St at 4th St),119,18th St at Noe St,4715,36,2,1957,Male
5 minutes,5,Powell St BART Station (Market St at 5th St),321,5th St at Folsom,2810,37,2,1991,Male
4 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),79,7th St at Brannan St,3586,61,3,1985,Male
16 minutes,16,Steuart St at Market St,92,Mission Bay Kids Park,2366,37,3,1987,Male
14 minutes,3,Powell St BART Station (Market St at 4th St),126,Esprit Park,2086,48,2,1982,Male
8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),24,Spear St at Folsom St,2355,47,3,1993,Male
10 minutes,21,Montgomery St BART Station (Market St at 2nd St),66,3rd St at Townsend St,817,45,3,1992,Male
21 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),114,Rhode Island St at 17th St,5560,16,2,1985,Male
9 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),78,Folsom St at 9th St,1406,41,2,1994,Male
11 minutes,21,Montgomery St BART Station (Market St at 2nd St),74,Laguna St at Hayes St,1909,46,2,1990,Male
8 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),60,8th St at Ringold St,437,19,1,1991,Male
8 minutes,81,Berry St at 4th St,79,7th St at Brannan St,5440,24,2,1992,Male
5 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),62,Victoria Manalo Draves Park,5229,39,3,1987,Male
16 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),130,22nd St Caltrain Station,4358,50,2,1992,Female
11 minutes,21,Montgomery St BART Station (Market St at 2nd St),64,5th St at Brannan St,1126,32,1,1992,Male
44 minutes,5,Powell St BART Station (Market St at 5th St),4,Cyril Magnin St at Ellis St,5520,17,2,1988,Male
15 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),96,Dolores St at 15th St,4610,17,2,1990,Female
12 minutes,3,Powell St BART Station (Market St at 4th St),23,The Embarcadero at Steuart St,1841,63,1,1996,Male
10 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),123,Folsom St at 19th St,5385,38,3,1989,Male
7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),88,11th St at Bryant St,424,44,2,1994,Male
50 minutes,3,Powell St BART Station (Market St at 4th St),3,Powell St BART Station (Market St at 4th St),2984,47,1,2000,Female
49 minutes,3,Powell St BART Station (Market St at 4th St),3,Powell St BART Station (Market St at 4th St),2086,22,1,2000,Female
6 minutes,22,Howard St at Beale St,9,Broadway at Battery St,5389,32,3,1984,Male
13 minutes,22,Howard St at Beale St,100,Bryant St at 15th St,495,27,1,1987,Male
6 minutes,3,Powell St BART Station (Market St at 4th St),42,San Francisco City Hall (Polk St at Grove St),5069,33,1,1990,Male
8 minutes,16,Steuart St at Market St,10,Washington St at Kearny St,4450,59,2,1989,Male
15 minutes,5,Powell St BART Station (Market St at 5th St),345,Hubbell St at 16th St,3411,54,3,1993,Female
3 minutes,81,Berry St at 4th St,47,4th St at Harrison St,2225,42,2,1992,Male
15 minutes,3,Powell St BART Station (Market St at 4th St),96,Dolores St at 15th St,5444,27,1,1987,Female
7 minutes,5,Powell St BART Station (Market St at 5th St),75,Market St at Franklin St,1565,32,3,1988,Female
17 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),99,Folsom St at 15th St,3137,38,2,1992,Male
10 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),81,Berry St at 4th St,2338,49,2,1989,Male
4 minutes,5,Powell St BART Station (Market St at 5th St),58,Market St at 10th St,696,19,3,1988,Male
27 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5,Powell St BART Station (Market St at 5th St),184,32,2,1986,Female
9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),75,Market St at Franklin St,5364,43,2,1986,Male
26 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),84,Duboce Park,5239,50,2,1991,Female
9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),81,Berry St at 4th St,2225,35,2,1969,Male
7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),62,Victoria Manalo Draves Park,5526,23,3,1984,Female
61 minutes,21,Montgomery St BART Station (Market St at 2nd St),24,Spear St at Folsom St,4902,19,2,1993,Female
11 minutes,3,Powell St BART Station (Market St at 4th St),84,Duboce Park,4957,42,1,1987,Male
5 minutes,5,Powell St BART Station (Market St at 5th St),58,Market St at 10th St,1708,64,2,1987,Female
4 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),321,5th St at Folsom,4988,50,2,1988,Male
24 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),145,29th St at Church St,5325,47,3,1992,Female
3 minutes,30,San Francisco Caltrain (Townsend St at 4th St),50,2nd St at Townsend St,63,46,2,1979,Male
3 minutes,81,Berry St at 4th St,93,4th St at Mission Bay Blvd S,5529,30,2,1980,Male
3 minutes,30,San Francisco Caltrain (Townsend St at 4th St),90,Townsend St at 7th St,5055,16,1,1987,Male
19 minutes,16,Steuart St at Market St,55,Webster St at Grove St,5234,46,1,1978,Female
6 minutes,5,Powell St BART Station (Market St at 5th St),60,8th St at Ringold St,5557,30,1,1993,Female
14 minutes,5,Powell St BART Station (Market St at 5th St),129,Harrison St at 20th St,1367,48,2,1994,Male
15 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),55,Webster St at Grove St,5302,32,2,1992,Female
15 minutes,16,Steuart St at Market St,92,Mission Bay Kids Park,1685,57,2,1992,Female
11 minutes,5,Powell St BART Station (Market St at 5th St),81,Berry St at 4th St,3653,65,1,1988,Female
30 minutes,16,Steuart St at Market St,377,Fell St at Stanyan St,5162,47,2,1978,Male
11 minutes,22,Howard St at Beale St,60,8th St at Ringold St,443,19,2,1992,Male
13 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),9,Broadway at Battery St,5386,52,2,1984,Male
9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),87,Folsom St at 13th St,4936,54,2,1988,Female
13 minutes,30,San Francisco Caltrain (Townsend St at 4th St),76,McCoppin St at Valencia St,4442,26,3,1990,Male
10 minutes,3,Powell St BART Station (Market St at 4th St),33,Golden Gate Ave at Hyde St,281,28,2,1990,Male
3 minutes,81,Berry St at 4th St,93,4th St at Mission Bay Blvd S,4835,33,2,1988,Male
9 minutes,21,Montgomery St BART Station (Market St at 2nd St),30,San Francisco Caltrain (Townsend St at 4th St),5364,24,3,1982,Male
6 minutes,22,Howard St at Beale St,66,3rd St at Townsend St,4875,27,1,1986,Male
6 minutes,30,San Francisco Caltrain (Townsend St at 4th St),89,Division St at Potrero Ave,2188,53,2,1981,Female
17 minutes,21,Montgomery St BART Station (Market St at 2nd St),101,15th St at Potrero Ave,444,39,3,1990,Male
12 minutes,3,Powell St BART Station (Market St at 4th St),55,Webster St at Grove St,5041,58,1,1991,Male
3 minutes,81,Berry St at 4th St,91,Berry St at King St,3371,45,2,1987,Male
11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),76,McCoppin St at Valencia St,5273,47,1,1996,Female
9 minutes,3,Powell St BART Station (Market St at 4th St),75,Market St at Franklin St,5369,34,2,1986,Male
9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),324,Union Square (Powell St at Post St),5082,21,2,1971,Male
7 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),30,San Francisco Caltrain (Townsend St at 4th St),4936,41,1,1985,Male
9 minutes,3,Powell St BART Station (Market St at 4th St),22,Howard St at Beale St,4875,31,2,1993,Male
7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),26,1st St at Folsom St,5324,32,2,1973,Male
6 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),323,Broadway at Kearny,5065,21,1,1976,Other
11 minutes,22,Howard St at Beale St,93,4th St at Mission Bay Blvd S,3651,53,2,1987,Male
9 minutes,16,Steuart St at Market St,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),5385,35,2,1996,Male
2 minutes,3,Powell St BART Station (Market St at 4th St),47,4th St at Harrison St,358,40,3,1990,Male
9 minutes,30,San Francisco Caltrain (Townsend St at 4th St),21,Montgomery St BART Station (Market St at 2nd St),5364,63,2,1954,Male
13 minutes,30,San Francisco Caltrain (Townsend St at 4th St),123,Folsom St at 19th St,2597,64,1,1987,Female
11 minutes,30,San Francisco Caltrain (Townsend St at 4th St),4,Cyril Magnin St at Ellis St,4625,40,3,1988,Male
11 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),11,Davis St at Jackson St,4798,19,1,1952,Male
6 minutes,81,Berry St at 4th St,27,Beale St at Harrison St,4718,41,3,1994,Male
6 minutes,81,Berry St at 4th St,27,Beale St at Harrison St,4452,58,1,1979,Female
5 minutes,21,Montgomery St BART Station (Market St at 2nd St),24,Spear St at Folsom St,624,61,2,1987,Male
14 minutes,30,San Francisco Caltrain (Townsend St at 4th St),100,Bryant St at 15th St,2889,40,1,1985,Male
5 minutes,81,Berry St at 4th St,28,The Embarcadero at Bryant St,4647,53,2,1987,Male
14 minutes,16,Steuart St at Market St,79,7th St at Brannan St,5237,22,2,1996,Male
12 minutes,16,Steuart St at Market St,30,San Francisco Caltrain (Townsend St at 4th St),5324,32,2,1984,Male
25 minutes,3,Powell St BART Station (Market St at 4th St),123,Folsom St at 19th St,5393,22,1,1986,Male
11 minutes,5,Powell St BART Station (Market St at 5th St),52,McAllister St at Baker St,5442,33,2,1993,Male
5 minutes,21,Montgomery St BART Station (Market St at 2nd St),36,Folsom St at 3rd St,3337,43,3,1990,Female
10 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),364,China Basin St at 3rd St,5133,61,2,1970,Female
17 minutes,21,Montgomery St BART Station (Market St at 2nd St),4,Cyril Magnin St at Ellis St,1655,62,3,1981,Male
13 minutes,81,Berry St at 4th St,323,Broadway at Kearny,5025,26,1,1989,Male
12 minutes,30,San Francisco Caltrain (Townsend St at 4th St),98,Valencia St at 16th St,5182,46,1,1989,Male
7 minutes,81,Berry St at 4th St,79,7th St at Brannan St,4619,22,3,1991,Male
10 minutes,30,San Francisco Caltrain (Townsend St at 4th St),60,8th St at Ringold St,1523,27,2,1983,Female
15 minutes,5,Powell St BART Station (Market St at 5th St),124,19th St at Florida St,2863,45,2,1979,Male
8 minutes,81,Berry St at 4th St,15,San Francisco Ferry Building (Harry Bridges Plaza),2032,51,3,1974,Male
9 minutes,15,San Francisco Ferry Building (Harry Bridges Plaza),30,San Francisco Caltrain (Townsend St at 4th St),5273,54,3,1975,Male
5 minutes,3,Powell St BART Station (Market St at 4th St),62,Victoria Manalo Draves Park,1851,61,3,1983,Male
7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),284,Yerba Buena Center for the Arts (Howard St at 3rd St),5288,58,2,1992,Female
7 minutes,67,San Francisco Caltrain Station 2  (Townsend St at 4th St),284,Yerba Buena Center for the Arts (Howard St at 3rd St),4422,25,1,1992,Female
10 minutes,21,Montgomery St BART Station (Market St at 2nd St),58,Market St at 10th St,2340,63,3,1989,Female
6 minutes,5,Powell St BART Station (Market St at 5th St),58,Market St at 10th St,1954,49,3,1977,Male
8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),62,Victoria Manalo Draves Park,5305,22,1,1984,Female
7 minutes,30,San Francisco Caltrain (Townsend St at 4th St),78,Folsom St at 9th St,4988,61,3,1995,Female
11 minutes,3,Powell St BART Station (Market St at 4th St),93,4th St at Mission Bay Blvd S,3707,64,3,1988,Male
8 minutes,30,San Francisco Caltrain (Townsend St at 4th St),3,Powell St BART Station (Market St at 4th St),4875,21,2,1990,Male
6 minutes,30,San Francisco Caltrain (Townsend St at 4th St),27,Beale St at Harrison St,4722,39,1,1991,Male
